species,year,annual,cumulative,case
Biogenic CO2,2080,4.0459691161028647e-10,9.941773416037751e-09,REF
Biogenic CO2,2081,2.1168318918212846e-10,1.015345660521988e-08,REF
Biogenic CO2,2082,1.762087008752772e-10,1.0329665306095158e-08,REF
Biogenic CO2,2083,1.7819744226288082e-10,1.0507862748358039e-08,REF
Biogenic CO2,2084,3.8678960187194704e-10,1.0894652350229984e-08,REF
Biogenic CO2,2085,2.0922909732143548e-10,1.110388144755142e-08,REF
Biogenic CO2,2086,1.7084004597703986e-10,1.127472149352846e-08,REF
Biogenic CO2,2087,1.7305104033659971e-10,1.144777253386506e-08,REF
Biogenic CO2,2088,3.7223582180436437e-10,1.1820008355669424e-08,REF
Biogenic CO2,2089,2.07409371380116e-10,1.202741772704954e-08,REF
Biogenic CO2,2090,1.6636210882228175e-10,1.2193779835871823e-08,REF
Biogenic CO2,2091,1.6865553654653658e-10,1.2362435372418359e-08,REF
Biogenic CO2,2092,3.5959377911386936e-10,1.2722029151532228e-08,REF
Biogenic CO2,2093,2.0603204305028566e-10,1.2928061194582514e-08,REF
Biogenic CO2,2094,1.6981284216644655e-10,1.309787403674896e-08,REF
Biogenic CO2,2095,1.6412125827959308e-10,1.3261995295028554e-08,REF
Biogenic CO2,2096,3.4146172795150917e-10,1.3603457022980063e-08,REF
Biogenic CO2,2097,2.0505507519159526e-10,1.3808512098171658e-08,REF
Biogenic CO2,2098,1.7234443663801102e-10,1.398085653480967e-08,REF
Biogenic CO2,2099,1.6050622343818486e-10,1.4141362758247854e-08,REF
Biogenic CO2,2100,1.6482925557686356e-10,1.4306192013824717e-08,REF
Biogenic CO2,2101,1.7196458311234427e-10,1.4478156596937062e-08,REF
Biogenic CO2,2102,2.0122852296779408e-10,1.4679385119904856e-08,REF
Biogenic CO2,2103,2.1200486155921646e-10,1.4891389981464073e-08,REF
Biogenic CO2,2104,2.7246316597491046e-10,1.5163853147438984e-08,REF
Biogenic CO2,2105,1.6511978792536019e-10,1.5328972935364344e-08,REF
Biogenic CO2,2106,1.9249335803631975e-10,1.5521466293400662e-08,REF
Biogenic CO2,2107,2.0811807409613239e-10,1.5729584367496794e-08,REF
Biogenic CO2,2108,2.75437475037837e-10,1.6005021842534633e-08,REF
Biogenic CO2,2109,1.5864289534855903e-10,1.616366473788319e-08,REF
Biogenic CO2,2110,1.8483653841525029e-10,1.634850127629844e-08,REF
Biogenic CO2,2111,2.0455712690214871e-10,1.655305840320059e-08,REF
Biogenic CO2,2112,2.7473620299332443e-10,1.6827794606193916e-08,REF
Biogenic CO2,2113,1.5588198677759995e-10,1.6983676592971514e-08,REF
Biogenic CO2,2114,1.7806140873223275e-10,1.7161738001703748e-08,REF
Biogenic CO2,2115,2.0128641356564906e-10,1.7363024415269396e-08,REF
Biogenic CO2,2116,2.7389387637731566e-10,1.7636918291646713e-08,REF
Biogenic CO2,2117,1.533785039394665e-10,1.779029679558618e-08,REF
Biogenic CO2,2118,1.7199377309726242e-10,1.796229056868344e-08,REF
Biogenic CO2,2119,1.9827561086497454e-10,1.8160566179548416e-08,REF
Biogenic CO2,2120,2.7301105799108046e-10,1.8433577237539497e-08,REF
Biogenic CO2,2121,1.5110535685311664e-10,1.8584682594392614e-08,REF
Biogenic CO2,2122,1.6647516099397939e-10,1.875115775538659e-08,REF
Biogenic CO2,2123,1.954981630491957e-10,1.8946655918435787e-08,REF
Biogenic CO2,2124,1.9483744326666367e-10,1.9141493361702452e-08,REF
CO2 in air,2026,1.4750836394205592e-11,1.4750836394205592e-11,REF
CO2 in air,2027,3.637758227718126e-11,5.112841867138685e-11,REF
CO2 in air,2028,1.298201534214657e-10,1.8094857209285253e-10,REF
CO2 in air,2029,5.8034840498765186e-11,2.3898341259161774e-10,REF
CO2 in air,2030,6.909661512676419e-11,3.080800277183819e-10,REF
CO2 in air,2031,8.579354052885203e-11,3.9387356824723394e-10,REF
CO2 in air,2032,2.323838378831506e-10,6.262574061303845e-10,REF
CO2 in air,2033,9.900508865611948e-11,7.25262494786504e-10,REF
CO2 in air,2034,1.0726050759908715e-10,8.325230023855911e-10,REF
CO2 in air,2035,1.2056800450165778e-10,9.530910068872489e-10,REF
CO2 in air,2036,3.0471012659635417e-10,1.2578011334836031e-09,REF
CO2 in air,2037,1.2823747762531352e-10,1.3860386111089166e-09,REF
CO2 in air,2038,1.3407173224983468e-10,1.5201103433587513e-09,REF
CO2 in air,2039,1.4464961944028307e-10,1.6647599627990344e-09,REF
CO2 in air,2040,3.538181882143255e-10,2.01857815101336e-09,REF
CO2 in air,2041,1.480816659823057e-10,2.1666598169956656e-09,REF
CO2 in air,2042,1.5230364237930758e-10,2.318963459374973e-09,REF
CO2 in air,2043,1.6165402593765208e-10,2.4806174853126254e-09,REF
CO2 in air,2044,3.9241717223222255e-10,2.8730346575448477e-09,REF
CO2 in air,2045,1.6470125975672987e-10,3.0377359173015775e-09,REF
CO2 in air,2046,1.7239769387128648e-10,3.210133611172864e-09,REF
CO2 in air,2047,1.8107058382140814e-10,3.3912041949942724e-09,REF
CO2 in air,2048,4.3572169182370903e-10,3.826925886817982e-09,REF
CO2 in air,2049,1.8060176531486695e-10,4.007527652132848e-09,REF
CO2 in air,2050,1.8765085201643892e-10,4.195178504149287e-09,REF
CO2 in air,2051,1.9632505382254232e-10,4.391503557971829e-09,REF
CO2 in air,2052,4.717992715465933e-10,4.8633028295184224e-09,REF
CO2 in air,2053,1.9655832625568276e-10,5.059861155774105e-09,REF
CO2 in air,2054,2.0338199342205015e-10,5.263243149196155e-09,REF
CO2 in air,2055,2.1206794212517488e-10,5.47531109132133e-09,REF
CO2 in air,2056,5.087365089431399e-10,5.984047600264471e-09,REF
CO2 in air,2057,2.1262720468385235e-10,6.196674804948322e-09,REF
CO2 in air,2058,2.1928264156601814e-10,6.415957446514341e-09,REF
CO2 in air,2059,2.2784593559197388e-10,6.643803382106315e-09,REF
CO2 in air,2060,5.453501560798011e-10,7.189153538186116e-09,REF
CO2 in air,2061,2.3643767773827207e-10,7.425591215924388e-09,REF
CO2 in air,2062,2.3916104522345977e-10,7.664752261147848e-09,REF
CO2 in air,2063,2.429305466611787e-10,7.907682807809027e-09,REF
CO2 in air,2064,5.695203673855325e-10,8.47720317519456e-09,REF
CO2 in air,2065,2.626586239733352e-10,8.739861799167894e-09,REF
CO2 in air,2066,2.5942852925366695e-10,8.999290328421562e-09,REF
CO2 in air,2067,2.6285292204436335e-10,9.262143250465925e-09,REF
CO2 in air,2068,6.045576820634301e-10,9.866700932529355e-09,REF
CO2 in air,2069,2.865882521230819e-10,1.0153289184652436e-08,REF
CO2 in air,2070,2.7299465865073993e-10,1.0426283843303176e-08,REF
CO2 in air,2071,2.7658999689808167e-10,1.0702873840201258e-08,REF
CO2 in air,2072,6.302819331081647e-10,1.1333155773309422e-08,REF
CO2 in air,2073,3.0830647861594685e-10,1.164146225192537e-08,REF
CO2 in air,2074,2.86853231993978e-10,1.1928315483919348e-08,REF
CO2 in air,2075,2.905197946690095e-10,1.2218835278588358e-08,REF
CO2 in air,2076,6.473332306430793e-10,1.2866168509231437e-08,REF
CO2 in air,2077,3.183823555306069e-10,1.3184550864762044e-08,REF
CO2 in air,2078,2.813776699275554e-10,1.3465928534689599e-08,REF
CO2 in air,2079,2.7590844951932137e-10,1.374183698420892e-08,REF
CO2 in air,2080,6.103321061882364e-10,1.4352169090397157e-08,REF
CO2 in air,2081,3.1362763760402877e-10,1.4665796728001186e-08,REF
CO2 in air,2082,2.6840647899942583e-10,1.493420320700061e-08,REF
CO2 in air,2083,2.6589294049085576e-10,1.5200096147491466e-08,REF
CO2 in air,2084,5.830351929785897e-10,1.5783131340470057e-08,REF
CO2 in air,2085,3.096353659764672e-10,1.6092766706446524e-08,REF
CO2 in air,2086,2.601554418057599e-10,1.6352922148252285e-08,REF
CO2 in air,2087,2.580596133822931e-10,1.6610981761634576e-08,REF
CO2 in air,2088,5.604087527495176e-10,1.7171390514384094e-08,REF
CO2 in air,2089,3.071810785045264e-10,1.7478571592888622e-08,REF
CO2 in air,2090,2.532902546433046e-10,1.7731861847531924e-08,REF
CO2 in air,2091,2.5142579056636285e-10,1.7983287638098287e-08,REF
CO2 in air,2092,5.403962426312304e-10,1.852368388072952e-08,REF
CO2 in air,2093,3.0564179221674127e-10,1.882932567294626e-08,REF
CO2 in air,2094,2.5409395298750916e-10,1.9083419625933768e-08,REF
CO2 in air,2095,2.491613662025347e-10,1.9332580992136302e-08,REF
CO2 in air,2096,5.117670987371977e-10,1.98443480908735e-08,REF
CO2 in air,2097,3.0471098023612646e-10,2.0149059071109626e-08,REF
CO2 in air,2098,2.579039330023658e-10,2.0406963004111994e-08,REF
CO2 in air,2099,2.434636630728052e-10,2.0650426667184797e-08,REF
CO2 in air,2100,2.4592327544683844e-10,2.0896349942631636e-08,REF
CO2 in air,2101,2.579782681278084e-10,2.1154328210759447e-08,REF
CO2 in air,2102,3.0121372340648735e-10,2.1455541934165932e-08,REF
CO2 in air,2103,3.1736759864688267e-10,2.1772909532812814e-08,REF
CO2 in air,2104,4.074635038931206e-10,2.2180373036705935e-08,REF
CO2 in air,2105,2.4686475354920735e-10,2.2427237790255143e-08,REF
CO2 in air,2106,2.8868618313015727e-10,2.27159239733853e-08,REF
CO2 in air,2107,3.114198697901226e-10,2.3027343843175422e-08,REF
CO2 in air,2108,4.113572440291135e-10,2.3438701087204536e-08,REF
CO2 in air,2109,2.3633222847188815e-10,2.3675033315676423e-08,REF
CO2 in air,2110,2.7825433173836235e-10,2.395328764741479e-08,REF
CO2 in air,2111,3.0597450257204467e-10,2.4259262149986834e-08,REF
CO2 in air,2112,4.093673481583707e-10,2.4668629498145203e-08,REF
CO2 in air,2113,2.3223834842693342e-10,2.4900867846572135e-08,REF
CO2 in air,2114,2.6868835437512847e-10,2.5169556200947265e-08,REF
CO2 in air,2115,3.0097618849072756e-10,2.5470532389437992e-08,REF
CO2 in air,2116,4.0768127018840357e-10,2.5878213659626395e-08,REF
CO2 in air,2117,2.285559515577161e-10,2.6106769611184113e-08,REF
CO2 in air,2118,2.596757596657108e-10,2.6366445370849823e-08,REF
CO2 in air,2119,2.9637803270910587e-10,2.666282340355893e-08,REF
CO2 in air,2120,4.06437837424842e-10,2.706926124098377e-08,REF
CO2 in air,2121,2.2518334760862455e-10,2.7294444588592394e-08,REF
CO2 in air,2122,2.5104812025322984e-10,2.7545492708845624e-08,REF
CO2 in air,2123,2.9213905311339977e-10,2.7837631761959025e-08,REF
CO2 in air,2124,2.911310820426765e-10,2.81287628440017e-08,REF
Fossil CH4,2026,1.4012502720043095e-10,1.4012502720043095e-10,REF
Fossil CH4,2027,7.788530544438074e-10,9.189780816442384e-10,REF
Fossil CH4,2028,3.1440794157255e-09,4.063057497369738e-09,REF
Fossil CH4,2029,1.563584461123521e-09,5.6266419584932595e-09,REF
Fossil CH4,2030,1.625896129922521e-09,7.25253808841578e-09,REF
Fossil CH4,2031,2.037268835144739e-09,9.28980692356052e-09,REF
Fossil CH4,2032,5.444642141202166e-09,1.4734449064762686e-08,REF
Fossil CH4,2033,2.347982011212501e-09,1.7082431075975185e-08,REF
Fossil CH4,2034,2.344397073998497e-09,1.9426828149973682e-08,REF
Fossil CH4,2035,2.584034855276198e-09,2.201086300524988e-08,REF
Fossil CH4,2036,6.2658017801720714e-09,2.8276664785421952e-08,REF
Fossil CH4,2037,2.577282903005063e-09,3.085394768842701e-08,REF
Fossil CH4,2038,2.516146312117943e-09,3.337009400054496e-08,REF
Fossil CH4,2039,2.623684567270642e-09,3.5993778567815604e-08,REF
Fossil CH4,2040,6.0325535371739915e-09,4.202633210498959e-08,REF
Fossil CH4,2041,2.411044113007593e-09,4.443737621799719e-08,REF
Fossil CH4,2042,2.3267394184878254e-09,4.676411563648501e-08,REF
Fossil CH4,2043,2.384633191196558e-09,4.914874882768157e-08,REF
Fossil CH4,2044,5.469412478631977e-09,5.4618161306313545e-08,REF
Fossil CH4,2045,2.182321665758998e-09,5.680048297207254e-08,REF
Fossil CH4,2046,2.141539006320097e-09,5.894202197839264e-08,REF
Fossil CH4,2047,2.1863412359494635e-09,6.112836321434211e-08,REF
Fossil CH4,2048,5.0117112037506365e-09,6.614007441809274e-08,REF
Fossil CH4,2049,1.9911972926376912e-09,6.813127171073044e-08,REF
Fossil CH4,2050,1.972239744864378e-09,7.01035114555948e-08,REF
Fossil CH4,2051,2.0130280133056078e-09,7.211653946890041e-08,REF
Fossil CH4,2052,4.629176605191166e-09,7.674571607409158e-08,REF
Fossil CH4,2053,1.8440016201372622e-09,7.858971769422885e-08,REF
Fossil CH4,2054,1.8438006289936342e-09,8.043351832322248e-08,REF
Fossil CH4,2055,1.885054237648097e-09,8.231857256087058e-08,REF
Fossil CH4,2056,4.35172468523276e-09,8.667029724610333e-08,REF
Fossil CH4,2057,1.738072413821053e-09,8.840836965992438e-08,REF
Fossil CH4,2058,1.751417864344878e-09,9.015978752426927e-08,REF
Fossil CH4,2059,1.7932847318862944e-09,9.195307225615556e-08,REF
Fossil CH4,2060,4.153471290888514e-09,9.610654354704408e-08,REF
Fossil CH4,2061,1.669140546393889e-09,9.777568409343797e-08,REF
Fossil CH4,2062,1.7097277090318467e-09,9.94854118024698e-08,REF
Fossil CH4,2063,1.726378693978614e-09,1.0121179049644843e-07,REF
Fossil CH4,2064,3.9829749925017975e-09,1.0519476548895022e-07,REF
Fossil CH4,2065,1.6395506406727352e-09,1.0683431612962296e-07,REF
Fossil CH4,2066,1.6673009369346087e-09,1.0850161706655756e-07,REF
Fossil CH4,2067,1.6905649064858474e-09,1.1019218197304341e-07,REF
Fossil CH4,2068,3.888591058241472e-09,1.1408077303128488e-07,REF
Fossil CH4,2069,1.6123388410822604e-09,1.1569311187236714e-07,REF
Fossil CH4,2070,1.6241189906527512e-09,1.173172308630199e-07,REF
Fossil CH4,2071,1.65316833882342e-09,1.1897039920184332e-07,REF
Fossil CH4,2072,3.806553668307167e-09,1.227769528701505e-07,REF
Fossil CH4,2073,1.5867983871587115e-09,1.243637512573092e-07,REF
Fossil CH4,2074,1.593352090340949e-09,1.2595710334765014e-07,REF
Fossil CH4,2075,1.6265465310354124e-09,1.2758364987868555e-07,REF
Fossil CH4,2076,3.586848815814364e-09,1.3117049869449993e-07,REF
Fossil CH4,2077,1.4101502369616303e-09,1.3258064893146155e-07,REF
Fossil CH4,2078,1.2645224280006542e-09,1.338451713594622e-07,REF
Fossil CH4,2079,1.1587071926899255e-09,1.3500387855215213e-07,REF
Fossil CH4,2080,2.546940574901748e-09,1.3755081912705387e-07,REF
Fossil CH4,2081,1.0137409321306554e-09,1.3856456005918454e-07,REF
Fossil CH4,2082,9.00153799374829e-10,1.3946471385855937e-07,REF
Fossil CH4,2083,8.25504674409112e-10,1.4029021853296847e-07,REF
Fossil CH4,2084,1.8065439710800387e-09,1.4209676250404852e-07,REF
Fossil CH4,2085,7.302863952335764e-10,1.428270488992821e-07,REF
Fossil CH4,2086,6.412867972092086e-10,1.434683356964913e-07,REF
Fossil CH4,2087,5.88162164897433e-10,1.4405649786138873e-07,REF
Fossil CH4,2088,1.279224410479663e-09,1.453357222718684e-07,REF
Fossil CH4,2089,5.282425445569816e-10,1.4586396481642538e-07,REF
Fossil CH4,2090,4.569079359549378e-10,1.4632087275238031e-07,REF
Fossil CH4,2091,4.19056926281385e-10,1.467399296786617e-07,REF
Fossil CH4,2092,9.035336950088523e-10,1.4764346337367055e-07,REF
Fossil CH4,2093,3.8427661487185334e-10,1.4802773998854241e-07,REF
Fossil CH4,2094,3.2594897608987925e-10,1.483536889646323e-07,REF
Fossil CH4,2095,3.0004822063225193e-10,1.4865373718526453e-07,REF
Fossil CH4,2096,6.33979088938862e-10,1.492877162742034e-07,REF
Fossil CH4,2097,2.817016781608745e-10,1.4956941795236428e-07,REF
Fossil CH4,2098,2.338327012647322e-10,1.49803250653629e-07,REF
Fossil CH4,2099,2.13689922504082e-10,1.5001694057613308e-07,REF
Fossil CH4,2100,2.1765725743409023e-10,1.5023459783356718e-07,REF
Fossil CH4,2101,2.2715842573857159e-10,1.5046175625930575e-07,REF
Fossil CH4,2102,2.3338297304386803e-10,1.5069513923234962e-07,REF
Fossil CH4,2103,2.1673376710768588e-10,1.509118729994573e-07,REF
Fossil CH4,2104,2.3095254997426504e-10,1.5114282554943157e-07,REF
Fossil CH4,2105,1.5384964878627368e-10,1.5129667519821785e-07,REF
Fossil CH4,2106,1.653434178733359e-10,1.5146201861609118e-07,REF
Fossil CH4,2107,1.5442162248266779e-10,1.5161644023857385e-07,REF
Fossil CH4,2108,1.7311860620831588e-10,1.5178955884478217e-07,REF
Fossil CH4,2109,1.0161614062208167e-10,1.5189117498540424e-07,REF
Fossil CH4,2110,1.1724099306489674e-10,1.5200841597846913e-07,REF
Fossil CH4,2111,1.1002456058603259e-10,1.5211844053905518e-07,REF
Fossil CH4,2112,1.2387504630014749e-10,1.5224231558535533e-07,REF
Fossil CH4,2113,7.2388843938492e-11,1.523147044292938e-07,REF
Fossil CH4,2114,8.301667843435259e-11,1.5239772110772817e-07,REF
Fossil CH4,2115,7.839189705126125e-11,1.5247611300477942e-07,REF
Fossil CH4,2116,8.875679886224259e-11,1.5256486980364166e-07,REF
Fossil CH4,2117,5.1572514610535825e-11,1.526164423182522e-07,REF
Fossil CH4,2118,5.865656269176435e-11,1.5267509888094396e-07,REF
Fossil CH4,2119,5.5853797466340584e-11,1.5273095267841032e-07,REF
Fossil CH4,2120,6.372248944083887e-11,1.5279467516785114e-07,REF
Fossil CH4,2121,3.674480505655475e-11,1.528314199729077e-07,REF
Fossil CH4,2122,4.130905285505194e-11,1.5287272902576276e-07,REF
Fossil CH4,2123,3.9795524904456583e-11,1.5291252455066722e-07,REF
Fossil CH4,2124,3.656197272422006e-11,1.5294908652339142e-07,REF
Fossil CO2,2026,3.376650909970925e-10,3.376650909970925e-10,REF
Fossil CO2,2027,1.295261957296016e-09,1.6329270482931086e-09,REF
Fossil CO2,2028,5.048695757381371e-09,6.681622805674479e-09,REF
Fossil CO2,2029,2.4759960019046252e-09,9.157618807579104e-09,REF
Fossil CO2,2030,2.664410610471204e-09,1.182202941805031e-08,REF
Fossil CO2,2031,3.3520005376687643e-09,1.5174029955719073e-08,REF
Fossil CO2,2032,9.134895520987017e-09,2.4308925476706088e-08,REF
Fossil CO2,2033,4.047313293718937e-09,2.8356238770425027e-08,REF
Fossil CO2,2034,4.0994463615529214e-09,3.245568513197795e-08,REF
Fossil CO2,2035,4.5945499078199335e-09,3.705023503979788e-08,REF
Fossil CO2,2036,1.1528185961758081e-08,4.8578421001555965e-08,REF
Fossil CO2,2037,4.966609707898977e-09,5.354503070945494e-08,REF
Fossil CO2,2038,4.88914773869979e-09,5.8434178448154726e-08,REF
Fossil CO2,2039,5.2251362155487944e-09,6.365931466370352e-08,REF
Fossil CO2,2040,1.2585345091462302e-08,7.624465975516583e-08,REF
Fossil CO2,2041,5.347223103308562e-09,8.159188285847438e-08,REF
Fossil CO2,2042,5.186196893532197e-09,8.677807975200658e-08,REF
Fossil CO2,2043,5.459223443534986e-09,9.223730319554157e-08,REF
Fossil CO2,2044,1.310995849679812e-08,1.053472616923397e-07,REF
Fossil CO2,2045,5.5837644445405814e-09,1.1093102613688028e-07,REF
Fossil CO2,2046,5.4605423295777575e-09,1.1639156846645802e-07,REF
Fossil CO2,2047,5.712142429847691e-09,1.2210371089630573e-07,REF
Fossil CO2,2048,1.3668891289662486e-08,1.357726021859682e-07,REF
Fossil CO2,2049,5.8004870992220015e-09,1.415730892851902e-07,REF
Fossil CO2,2050,5.674675692703006e-09,1.4724776497789322e-07,REF
Fossil CO2,2051,5.917685816389945e-09,1.5316545079428315e-07,REF
Fossil CO2,2052,1.4149076991512665e-08,1.6731452778579582e-07,REF
Fossil CO2,2053,6.015432737850477e-09,1.733299605236463e-07,REF
Fossil CO2,2054,5.894555380351344e-09,1.7922451590399764e-07,REF
Fossil CO2,2055,6.134125308081051e-09,1.853586412120787e-07,REF
Fossil CO2,2056,1.4655315311075732e-08,2.0001395652315442e-07,REF
Fossil CO2,2057,6.2373920876670414e-09,2.0625134861082146e-07,REF
Fossil CO2,2058,6.122016650694319e-09,2.1237336526151578e-07,REF
Fossil CO2,2059,6.358816451129092e-09,2.1873218171264487e-07,REF
Fossil CO2,2060,1.5180349615037382e-08,2.3391253132768227e-07,REF
Fossil CO2,2061,6.648961200255112e-09,2.4056149252793736e-07,REF
Fossil CO2,2062,6.703822970286724e-09,2.472653154982241e-07,REF
Fossil CO2,2063,6.561304517467543e-09,2.538266200156916e-07,REF
Fossil CO2,2064,1.5210295466704592e-08,2.6903691548239623e-07,REF
Fossil CO2,2065,7.323739755652363e-09,2.763606552380486e-07,REF
Fossil CO2,2066,6.940196637231143e-09,2.833008518752797e-07,REF
Fossil CO2,2067,6.800881041588426e-09,2.901017329168682e-07,REF
Fossil CO2,2068,1.5432101339958693e-08,3.0553383425682684e-07,REF
Fossil CO2,2069,7.877947667035338e-09,3.134117819238622e-07,REF
Fossil CO2,2070,7.134073172838013e-09,3.205458550967002e-07,REF
Fossil CO2,2071,7.001206152348291e-09,3.275470612490485e-07,REF
Fossil CO2,2072,1.5701998354130493e-08,3.4324905960317897e-07,REF
Fossil CO2,2073,8.314116849270952e-09,3.5156317645244994e-07,REF
Fossil CO2,2074,7.332691194411221e-09,3.588958676468612e-07,REF
Fossil CO2,2075,7.205441498500139e-09,3.661013091453613e-07,REF
Fossil CO2,2076,1.5897251584404543e-08,3.8199856072976586e-07,REF
Fossil CO2,2077,8.475150047955733e-09,3.904737107777216e-07,REF
Fossil CO2,2078,7.188576130715566e-09,3.9766228690843713e-07,REF
Fossil CO2,2079,6.891258257306371e-09,4.0455354516574354e-07,REF
Fossil CO2,2080,1.5105203201481243e-08,4.196587483672248e-07,REF
Fossil CO2,2081,8.330176741082288e-09,4.2798892510830706e-07,REF
Fossil CO2,2082,6.920926533928453e-09,4.3490985164223553e-07,REF
Fossil CO2,2083,6.667559930282062e-09,4.4157741157251756e-07,REF
Fossil CO2,2084,1.4512224170391904e-08,4.5608963574290947e-07,REF
Fossil CO2,2085,8.213016412635044e-09,4.643026521555445e-07,REF
Fossil CO2,2086,6.728928504884764e-09,4.710315806604293e-07,REF
Fossil CO2,2087,6.4885747576525915e-09,4.775201554180818e-07,REF
Fossil CO2,2088,1.4019047277410829e-08,4.915392026954927e-07,REF
Fossil CO2,2089,8.124778867387581e-09,4.996639815628802e-07,REF
Fossil CO2,2090,6.566906672973091e-09,5.062308882358534e-07,REF
Fossil CO2,2091,6.334640730189735e-09,5.125655289660431e-07,REF
Fossil CO2,2092,1.3583266451983933e-08,5.261487954180271e-07,REF
Fossil CO2,2093,8.055882936323564e-09,5.342046783543507e-07,REF
Fossil CO2,2094,6.580339628323038e-09,5.407850179826737e-07,REF
Fossil CO2,2095,6.494736229422834e-09,5.472797542120965e-07,REF
Fossil CO2,2096,1.2733482572865714e-08,5.600132367849621e-07,REF
Fossil CO2,2097,8.001668526487102e-09,5.680149053114493e-07,REF
Fossil CO2,2098,6.831267142085301e-09,5.748461724535346e-07,REF
Fossil CO2,2099,6.343842753645113e-09,5.811900152071797e-07,REF
Fossil CO2,2100,6.216540674365788e-09,5.874065558815455e-07,REF
Fossil CO2,2101,6.509351357069861e-09,5.939159072386154e-07,REF
Fossil CO2,2102,7.489192840022888e-09,6.014051000786383e-07,REF
Fossil CO2,2103,8.16268920249853e-09,6.095677892811368e-07,REF
Fossil CO2,2104,1.0873401468644281e-08,6.20441190749781e-07,REF
Fossil CO2,2105,6.260812495657949e-09,6.26702003245439e-07,REF
Fossil CO2,2106,7.137586145697767e-09,6.338395893911367e-07,REF
Fossil CO2,2107,8.021087041403343e-09,6.418606764325401e-07,REF
Fossil CO2,2108,1.0944906673201212e-08,6.528055831057413e-07,REF
Fossil CO2,2109,6.024915562881978e-09,6.588304986686233e-07,REF
Fossil CO2,2110,6.8950908803338205e-09,6.657255895489571e-07,REF
Fossil CO2,2111,7.891144494917834e-09,6.73616734043875e-07,REF
Fossil CO2,2112,1.0883411447641189e-08,6.845001454915161e-07,REF
Fossil CO2,2113,5.9258547175626694e-09,6.904260002090788e-07,REF
Fossil CO2,2114,6.681779797673357e-09,6.971077800067521e-07,REF
Fossil CO2,2115,7.771601119042052e-09,7.048793811257942e-07,REF
Fossil CO2,2116,1.0821823562589844e-08,7.157012046883841e-07,REF
Fossil CO2,2117,5.8371908720773125e-09,7.215383955604614e-07,REF
Fossil CO2,2118,6.487695626292915e-09,7.280260911867543e-07,REF
Fossil CO2,2119,7.661377288222671e-09,7.35687468474977e-07,REF
Fossil CO2,2120,1.0765973964521392e-08,7.464534424394984e-07,REF
Fossil CO2,2121,5.756483579508551e-09,7.522099260190069e-07,REF
Fossil CO2,2122,6.306416856770675e-09,7.585163428757776e-07,REF
Fossil CO2,2123,7.559524920535753e-09,7.660758677963133e-07,REF
Fossil CO2,2124,7.535269093824145e-09,7.736111368901374e-07,REF
N2O,2026,2.361062030840577e-12,2.361062030840577e-12,REF
N2O,2027,5.716684799087241e-12,8.077746829927817e-12,REF
N2O,2028,2.060228928816152e-11,2.8680036118089338e-11,REF
N2O,2029,9.370915414388102e-12,3.805095153247744e-11,REF
N2O,2030,1.1096281556120422e-11,4.914723308859786e-11,REF
N2O,2031,1.3778424268513788e-11,6.292565735711164e-11,REF
N2O,2032,3.741946621612133e-11,1.0034512357323299e-10,REF
N2O,2033,1.6099835057565618e-11,1.164449586307986e-10,REF
N2O,2034,1.7205337149759028e-11,1.3365029578055763e-10,REF
N2O,2035,1.9231151980501948e-11,1.5288144776105958e-10,REF
N2O,2036,4.8220411458144394e-11,2.0110185921920398e-10,REF
N2O,2037,2.0282008344281708e-11,2.2138386756348567e-10,REF
N2O,2038,2.0782801584445983e-11,2.4216666914793165e-10,REF
N2O,2039,2.216882316657837e-11,2.6433549231451004e-10,REF
N2O,2040,5.3219074803742566e-11,3.175545671182526e-10,REF
N2O,2041,2.2009173259122716e-11,3.3956374037737533e-10,REF
N2O,2042,2.2081165299598433e-11,3.6164490567697375e-10,REF
N2O,2043,2.316162832067813e-11,3.8480653399765186e-10,REF
N2O,2044,5.517014046703024e-11,4.3997667446468215e-10,REF
N2O,2045,2.278935819443163e-11,4.627660326591138e-10,REF
N2O,2046,2.3227113647925524e-11,4.859931463070393e-10,REF
N2O,2047,2.4186616860381e-11,5.101797631674203e-10,REF
N2O,2048,5.718894830942388e-11,5.673687114768441e-10,REF
N2O,2049,2.3257330827650382e-11,5.906260423044946e-10,REF
N2O,2050,2.364467103232745e-11,6.14270713336822e-10,REF
N2O,2051,2.4534805954591387e-11,6.388055192914134e-10,REF
N2O,2052,5.789731459157277e-11,6.967028338829862e-10,REF
N2O,2053,2.358290910308374e-11,7.202857429860698e-10,REF
N2O,2054,2.3949336585213297e-11,7.442350795712832e-10,REF
N2O,2055,2.4800377149380988e-11,7.690354567206642e-10,REF
N2O,2056,5.846657078563362e-11,8.275020275062978e-10,REF
N2O,2057,2.3858292878629093e-11,8.513603203849269e-10,REF
N2O,2058,2.421152728594139e-11,8.755718476708682e-10,REF
N2O,2059,2.5035348931324963e-11,9.006071966021932e-10,REF
N2O,2060,5.899435026707714e-11,9.596015468692704e-10,REF
N2O,2061,2.581724289671605e-11,9.854187897659863e-10,REF
N2O,2062,2.5194584477742017e-11,1.0106133742437285e-09,REF
N2O,2063,2.5122693756838627e-11,1.035736068000567e-09,REF
N2O,2064,5.721500302450351e-11,1.0929510710250706e-09,REF
N2O,2065,2.8014223366849096e-11,1.1209652943919196e-09,REF
N2O,2066,2.571955365278672e-11,1.1466848480447064e-09,REF
N2O,2067,2.564751023424199e-11,1.1723323582789484e-09,REF
